YEAR,COVER_CAT_CD,analysis_group,strat_cora,ntot,n,avp,se_p
2024,PEY SPE.,NCRMP_GRP,CFK04,9396,6,0,0
2024,POR ASTR,NCRMP_GRP,CFK04,9396,6,0.00167,0.01824
2024,POR DIVA,NCRMP_GRP,CFK04,9396,6,0,0
2024,POR PORI,NCRMP_GRP,CFK04,9396,6,0,0
2024,POR SPE.,NCRMP_GRP,CFK04,9396,6,0,0
2024,PSE CLIV,NCRMP_GRP,CFK04,9396,6,0,0
2024,PSE STRI,NCRMP_GRP,CFK04,9396,6,0,0
2024,RAM SPE.,NCRMP_GRP,CFK04,9396,6,0,0
2024,RHO CRUS,NCRMP_GRP,CFK04,9396,6,0.04833,0.09588
2024,SID RADI,NCRMP_GRP,CFK04,9396,6,0.00167,0.01824
2024,SID SIDE,NCRMP_GRP,CFK04,9396,6,0.00333,0.02577
2024,SOL BOUR,NCRMP_GRP,CFK04,9396,6,0.00167,0.01824
2024,SOL SPE.,NCRMP_GRP,CFK04,9396,6,0,0
2024,SPO OTHE,NCRMP_GRP,CFK04,9396,6,0.08333,0.12356
2024,STE INTE,NCRMP_GRP,CFK04,9396,6,0,0
2024,TUR FREE,NCRMP_GRP,CFK04,9396,6,0.02333,0.06749
2024,TUR SEDI,NCRMP_GRP,CFK04,9396,6,0.44667,0.22226
2022,ACR CERV,NCRMP_GRP,CFK05,2596,7,0,0
2022,ACR PALM,NCRMP_GRP,CFK05,2596,7,0,0
2022,AGA AGAR,NCRMP_GRP,CFK05,2596,7,0.00143,0.0154
2022,AGA HUMI,NCRMP_GRP,CFK05,2596,7,0,0
2022,AGA LAMA,NCRMP_GRP,CFK05,2596,7,0,0
2022,AGA SPE.,NCRMP_GRP,CFK05,2596,7,0,0
2022,BAR SUB.,NCRMP_GRP,CFK05,2596,7,0.10429,0.1246
2022,CLI SPE.,NCRMP_GRP,CFK05,2596,7,0,0
2022,COL NATA,NCRMP_GRP,CFK05,2596,7,0,0
2022,CYA SPE.,NCRMP_GRP,CFK05,2596,7,0.00571,0.03073
2022,DIC SPE.,NCRMP_GRP,CFK05,2596,7,0.10429,0.1246
2022,DIC STOK,NCRMP_GRP,CFK05,2596,7,0,0
2022,DIP LABY,NCRMP_GRP,CFK05,2596,7,0,0
2022,DIP SPE.,NCRMP_GRP,CFK05,2596,7,0,0
2022,EUS FAST,NCRMP_GRP,CFK05,2596,7,0,0
2022,GOR ENCR,NCRMP_GRP,CFK05,2596,7,0.00857,0.03758
2022,GOR GORG,NCRMP_GRP,CFK05,2596,7,0.04429,0.08388
2022,HAL SPE.,NCRMP_GRP,CFK05,2596,7,0.00857,0.03758
2022,HEL CUCU,NCRMP_GRP,CFK05,2596,7,0,0
2022,ISO SINU,NCRMP_GRP,CFK05,2596,7,0,0
2022,LOB SPE.,NCRMP_GRP,CFK05,2596,7,0.00286,0.02176
2022,MAC CALC,NCRMP_GRP,CFK05,2596,7,0.00143,0.0154
2022,MAC FLES,NCRMP_GRP,CFK05,2596,7,0.07286,0.10596
2022,MAD DECA,NCRMP_GRP,CFK05,2596,7,0,0
2022,MAG SPE.,NCRMP_GRP,CFK05,2596,7,0,0
2022,MAN AREO,NCRMP_GRP,CFK05,2596,7,0,0
2022,MEA MEAN,NCRMP_GRP,CFK05,2596,7,0,0
2022,MIL SPE.,NCRMP_GRP,CFK05,2596,7,0.02571,0.06453
2022,MON CAVE,NCRMP_GRP,CFK05,2596,7,0,0
2022,MYC ALIC,NCRMP_GRP,CFK05,2596,7,0,0
2022,ORB ANCX,NCRMP_GRP,CFK05,2596,7,0,0
2022,ORB ANNU,NCRMP_GRP,CFK05,2596,7,0,0
2022,ORB FAVE,NCRMP_GRP,CFK05,2596,7,0,0
2022,ORB FRAN,NCRMP_GRP,CFK05,2596,7,0,0
2022,OTH CORA,NCRMP_GRP,CFK05,2596,7,0,0
2022,OTH SPE.,NCRMP_GRP,CFK05,2596,7,0,0
2022,PAL SPE.,NCRMP_GRP,CFK05,2596,7,0.04714,0.08641
2022,PEY SPE.,NCRMP_GRP,CFK05,2596,7,0.00429,0.02663
2022,POR ASTR,NCRMP_GRP,CFK05,2596,7,0.02143,0.05904
2022,POR DIVA,NCRMP_GRP,CFK05,2596,7,0,0
2022,POR PORI,NCRMP_GRP,CFK05,2596,7,0.00286,0.02176
2022,POR SPE.,NCRMP_GRP,CFK05,2596,7,0,0
2022,PSE CLIV,NCRMP_GRP,CFK05,2596,7,0,0
2022,PSE STRI,NCRMP_GRP,CFK05,2596,7,0,0
2022,RAM SPE.,NCRMP_GRP,CFK05,2596,7,0.00143,0.0154
2022,RHO CRUS,NCRMP_GRP,CFK05,2596,7,0.02429,0.06276
2022,SID RADI,NCRMP_GRP,CFK05,2596,7,0.00143,0.0154
2022,SID SIDE,NCRMP_GRP,CFK05,2596,7,0.00714,0.03433
2022,SOL BOUR,NCRMP_GRP,CFK05,2596,7,0,0
2022,SOL SPE.,NCRMP_GRP,CFK05,2596,7,0,0
2022,SPO OTHE,NCRMP_GRP,CFK05,2596,7,0.02429,0.06276
2022,STE INTE,NCRMP_GRP,CFK05,2596,7,0,0
2022,TUR FREE,NCRMP_GRP,CFK05,2596,7,0.10857,0.12683
2022,TUR SEDI,NCRMP_GRP,CFK05,2596,7,0.37714,0.1976
2024,ACR CERV,NCRMP_GRP,CFK05,2596,9,0,0
2024,ACR PALM,NCRMP_GRP,CFK05,2596,9,0,0
2024,AGA AGAR,NCRMP_GRP,CFK05,2596,9,0,0
2024,AGA HUMI,NCRMP_GRP,CFK05,2596,9,0,0
2024,AGA LAMA,NCRMP_GRP,CFK05,2596,9,0,0
2024,AGA SPE.,NCRMP_GRP,CFK05,2596,9,0,0
2024,BAR SUB.,NCRMP_GRP,CFK05,2596,9,0.10667,0.10895
2024,CLI SPE.,NCRMP_GRP,CFK05,2596,9,0.00111,0.01176
2024,COL NATA,NCRMP_GRP,CFK05,2596,9,0,0
2024,CYA SPE.,NCRMP_GRP,CFK05,2596,9,0.00778,0.03101
2024,DIC SPE.,NCRMP_GRP,CFK05,2596,9,0.04667,0.07444
2024,DIC STOK,NCRMP_GRP,CFK05,2596,9,0,0
2024,DIP LABY,NCRMP_GRP,CFK05,2596,9,0,0
2024,DIP SPE.,NCRMP_GRP,CFK05,2596,9,0,0
2024,EUS FAST,NCRMP_GRP,CFK05,2596,9,0,0
2024,GOR ENCR,NCRMP_GRP,CFK05,2596,9,0,0
2024,GOR GORG,NCRMP_GRP,CFK05,2596,9,0.02111,0.05074
2024,HAL SPE.,NCRMP_GRP,CFK05,2596,9,0.02444,0.0545
2024,HEL CUCU,NCRMP_GRP,CFK05,2596,9,0,0
2024,ISO SINU,NCRMP_GRP,CFK05,2596,9,0,0
2024,LOB SPE.,NCRMP_GRP,CFK05,2596,9,0,0
2024,MAC CALC,NCRMP_GRP,CFK05,2596,9,0.01333,0.04048
2024,MAC FLES,NCRMP_GRP,CFK05,2596,9,0.04222,0.07097
2024,MAD DECA,NCRMP_GRP,CFK05,2596,9,0,0
2024,MAG SPE.,NCRMP_GRP,CFK05,2596,9,0.00444,0.02348
2024,MAN AREO,NCRMP_GRP,CFK05,2596,9,0,0
2024,MEA MEAN,NCRMP_GRP,CFK05,2596,9,0,0
2024,MIL SPE.,NCRMP_GRP,CFK05,2596,9,0.00556,0.02623
2024,MON CAVE,NCRMP_GRP,CFK05,2596,9,0,0
2024,MYC ALIC,NCRMP_GRP,CFK05,2596,9,0,0
2024,ORB ANCX,NCRMP_GRP,CFK05,2596,9,0,0
2024,ORB ANNU,NCRMP_GRP,CFK05,2596,9,0,0
2024,ORB FAVE,NCRMP_GRP,CFK05,2596,9,0,0
2024,ORB FRAN,NCRMP_GRP,CFK05,2596,9,0,0
2024,OTH CORA,NCRMP_GRP,CFK05,2596,9,0,0
2024,OTH SPE.,NCRMP_GRP,CFK05,2596,9,0,0
2024,PAL SPE.,NCRMP_GRP,CFK05,2596,9,0.02556,0.0557
2024,PEY SPE.,NCRMP_GRP,CFK05,2596,9,0.02444,0.0545
2024,POR ASTR,NCRMP_GRP,CFK05,2596,9,0.00556,0.02623
2024,POR DIVA,NCRMP_GRP,CFK05,2596,9,0,0
2024,POR PORI,NCRMP_GRP,CFK05,2596,9,0.00111,0.01176
2024,POR SPE.,NCRMP_GRP,CFK05,2596,9,0,0
2024,PSE CLIV,NCRMP_GRP,CFK05,2596,9,0,0
2024,PSE STRI,NCRMP_GRP,CFK05,2596,9,0,0
2024,RAM SPE.,NCRMP_GRP,CFK05,2596,9,0.00111,0.01176
2024,RHO CRUS,NCRMP_GRP,CFK05,2596,9,0.06556,0.08735
2024,SID RADI,NCRMP_GRP,CFK05,2596,9,0,0
2024,SID SIDE,NCRMP_GRP,CFK05,2596,9,0,0
2024,SOL BOUR,NCRMP_GRP,CFK05,2596,9,0.00111,0.01176
2024,SOL SPE.,NCRMP_GRP,CFK05,2596,9,0,0
2024,SPO OTHE,NCRMP_GRP,CFK05,2596,9,0.03,0.06021
2024,STE INTE,NCRMP_GRP,CFK05,2596,9,0,0
2024,TUR FREE,NCRMP_GRP,CFK05,2596,9,0.00111,0.01176
2024,TUR SEDI,NCRMP_GRP,CFK05,2596,9,0.57111,0.17468
2022,ACR CERV,NCRMP_GRP,CFK06,36727,9,0,0
2022,ACR PALM,NCRMP_GRP,CFK06,36727,9,0,0
2022,AGA AGAR,NCRMP_GRP,CFK06,36727,9,0,0
2022,AGA HUMI,NCRMP_GRP,CFK06,36727,9,0,0
2022,AGA LAMA,NCRMP_GRP,CFK06,36727,9,0,0
2022,AGA SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,BAR SUB.,NCRMP_GRP,CFK06,36727,9,0.17222,0.13348
2022,CLI SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,COL NATA,NCRMP_GRP,CFK06,36727,9,0,0
2022,CYA SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,DIC SPE.,NCRMP_GRP,CFK06,36727,9,0.05667,0.08173
2022,DIC STOK,NCRMP_GRP,CFK06,36727,9,0,0
2022,DIP LABY,NCRMP_GRP,CFK06,36727,9,0,0
2022,DIP SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,EUS FAST,NCRMP_GRP,CFK06,36727,9,0,0
2022,GOR ENCR,NCRMP_GRP,CFK06,36727,9,0,0
2022,GOR GORG,NCRMP_GRP,CFK06,36727,9,0.03556,0.06546
2022,HAL SPE.,NCRMP_GRP,CFK06,36727,9,0.01778,0.04671
2022,HEL CUCU,NCRMP_GRP,CFK06,36727,9,0,0
2022,ISO SINU,NCRMP_GRP,CFK06,36727,9,0,0
2022,LOB SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,MAC CALC,NCRMP_GRP,CFK06,36727,9,0.02556,0.05579
2022,MAC FLES,NCRMP_GRP,CFK06,36727,9,0.08222,0.09711
2022,MAD DECA,NCRMP_GRP,CFK06,36727,9,0,0
2022,MAG SPE.,NCRMP_GRP,CFK06,36727,9,0.01,0.03517
2022,MAN AREO,NCRMP_GRP,CFK06,36727,9,0,0
2022,MEA MEAN,NCRMP_GRP,CFK06,36727,9,0,0
2022,MIL SPE.,NCRMP_GRP,CFK06,36727,9,0.01444,0.04218
2022,MON CAVE,NCRMP_GRP,CFK06,36727,9,0.00111,0.01178
2022,MYC ALIC,NCRMP_GRP,CFK06,36727,9,0,0
2022,ORB ANCX,NCRMP_GRP,CFK06,36727,9,0,0
2022,ORB ANNU,NCRMP_GRP,CFK06,36727,9,0,0
2022,ORB FAVE,NCRMP_GRP,CFK06,36727,9,0,0
2022,ORB FRAN,NCRMP_GRP,CFK06,36727,9,0,0
2022,OTH CORA,NCRMP_GRP,CFK06,36727,9,0,0
2022,OTH SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,PAL SPE.,NCRMP_GRP,CFK06,36727,9,0.00111,0.01178
2022,PEY SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,POR ASTR,NCRMP_GRP,CFK06,36727,9,0.00333,0.02038
2022,POR DIVA,NCRMP_GRP,CFK06,36727,9,0,0
2022,POR PORI,NCRMP_GRP,CFK06,36727,9,0.00333,0.02038
2022,POR SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,PSE CLIV,NCRMP_GRP,CFK06,36727,9,0,0
2022,PSE STRI,NCRMP_GRP,CFK06,36727,9,0,0
2022,RAM SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,RHO CRUS,NCRMP_GRP,CFK06,36727,9,0.00222,0.01665
2022,SID RADI,NCRMP_GRP,CFK06,36727,9,0.00333,0.02038
2022,SID SIDE,NCRMP_GRP,CFK06,36727,9,0.00556,0.02628
2022,SOL BOUR,NCRMP_GRP,CFK06,36727,9,0,0
2022,SOL SPE.,NCRMP_GRP,CFK06,36727,9,0,0
2022,SPO OTHE,NCRMP_GRP,CFK06,36727,9,0.02333,0.05337
2022,STE INTE,NCRMP_GRP,CFK06,36727,9,0,0
2022,TUR FREE,NCRMP_GRP,CFK06,36727,9,0,0
2022,TUR SEDI,NCRMP_GRP,CFK06,36727,9,0.54222,0.17612
2024,ACR CERV,NCRMP_GRP,CFK06,36727,7,0,0
2024,ACR PALM,NCRMP_GRP,CFK06,36727,7,0,0
2024,AGA AGAR,NCRMP_GRP,CFK06,36727,7,0,0
2024,AGA HUMI,NCRMP_GRP,CFK06,36727,7,0,0
2024,AGA LAMA,NCRMP_GRP,CFK06,36727,7,0,0
2024,AGA SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,BAR SUB.,NCRMP_GRP,CFK06,36727,7,0.28857,0.18496
2024,CLI SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,COL NATA,NCRMP_GRP,CFK06,36727,7,0,0
2024,CYA SPE.,NCRMP_GRP,CFK06,36727,7,0.02143,0.05911
2024,DIC SPE.,NCRMP_GRP,CFK06,36727,7,0.1,0.12246
2024,DIC STOK,NCRMP_GRP,CFK06,36727,7,0,0
2024,DIP LABY,NCRMP_GRP,CFK06,36727,7,0,0
2024,DIP SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,EUS FAST,NCRMP_GRP,CFK06,36727,7,0,0
2024,GOR ENCR,NCRMP_GRP,CFK06,36727,7,0,0
2024,GOR GORG,NCRMP_GRP,CFK06,36727,7,0.01429,0.04844
2024,HAL SPE.,NCRMP_GRP,CFK06,36727,7,0.03714,0.0772
2024,HEL CUCU,NCRMP_GRP,CFK06,36727,7,0,0
2024,ISO SINU,NCRMP_GRP,CFK06,36727,7,0,0
2024,LOB SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,MAC CALC,NCRMP_GRP,CFK06,36727,7,0.02143,0.05911
2024,MAC FLES,NCRMP_GRP,CFK06,36727,7,0.14714,0.14461
2024,MAD DECA,NCRMP_GRP,CFK06,36727,7,0,0
2024,MAG SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,MAN AREO,NCRMP_GRP,CFK06,36727,7,0,0
2024,MEA MEAN,NCRMP_GRP,CFK06,36727,7,0,0
2024,MIL SPE.,NCRMP_GRP,CFK06,36727,7,0.00429,0.02667
2024,MON CAVE,NCRMP_GRP,CFK06,36727,7,0.00286,0.02179
2024,MYC ALIC,NCRMP_GRP,CFK06,36727,7,0,0
2024,ORB ANCX,NCRMP_GRP,CFK06,36727,7,0,0
2024,ORB ANNU,NCRMP_GRP,CFK06,36727,7,0,0
2024,ORB FAVE,NCRMP_GRP,CFK06,36727,7,0,0
2024,ORB FRAN,NCRMP_GRP,CFK06,36727,7,0,0
2024,OTH CORA,NCRMP_GRP,CFK06,36727,7,0,0
2024,OTH SPE.,NCRMP_GRP,CFK06,36727,7,0.00143,0.01542
2024,PAL SPE.,NCRMP_GRP,CFK06,36727,7,0.00714,0.03438
2024,PEY SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,POR ASTR,NCRMP_GRP,CFK06,36727,7,0.00143,0.01542
2024,POR DIVA,NCRMP_GRP,CFK06,36727,7,0,0
2024,POR PORI,NCRMP_GRP,CFK06,36727,7,0.00286,0.02179
2024,POR SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,PSE CLIV,NCRMP_GRP,CFK06,36727,7,0,0
2024,PSE STRI,NCRMP_GRP,CFK06,36727,7,0,0
2024,RAM SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,RHO CRUS,NCRMP_GRP,CFK06,36727,7,0.01857,0.05511
2024,SID RADI,NCRMP_GRP,CFK06,36727,7,0,0
2024,SID SIDE,NCRMP_GRP,CFK06,36727,7,0.00286,0.02179
2024,SOL BOUR,NCRMP_GRP,CFK06,36727,7,0,0
2024,SOL SPE.,NCRMP_GRP,CFK06,36727,7,0,0
2024,SPO OTHE,NCRMP_GRP,CFK06,36727,7,0.04,0.07999
2024,STE INTE,NCRMP_GRP,CFK06,36727,7,0.00143,0.01542
2024,TUR FREE,NCRMP_GRP,CFK06,36727,7,0,0
2024,TUR SEDI,NCRMP_GRP,CFK06,36727,7,0.28714,0.18469
2022,ACR CERV,NCRMP_GRP,CFK07,15960,10,0,0
2022,ACR PALM,NCRMP_GRP,CFK07,15960,10,0,0
2022,AGA AGAR,NCRMP_GRP,CFK07,15960,10,0.005,0.0235
2022,AGA HUMI,NCRMP_GRP,CFK07,15960,10,0,0
2022,AGA LAMA,NCRMP_GRP,CFK07,15960,10,0,0
2022,AGA SPE.,NCRMP_GRP,CFK07,15960,10,0.001,0.01053
2022,BAR SUB.,NCRMP_GRP,CFK07,15960,10,0.136,0.11423
2022,CLI SPE.,NCRMP_GRP,CFK07,15960,10,0.004,0.02103
2022,COL NATA,NCRMP_GRP,CFK07,15960,10,0,0
2022,CYA SPE.,NCRMP_GRP,CFK07,15960,10,0.011,0.03476
2022,DIC SPE.,NCRMP_GRP,CFK07,15960,10,0.328,0.15645
2022,DIC STOK,NCRMP_GRP,CFK07,15960,10,0.001,0.01053
2022,DIP LABY,NCRMP_GRP,CFK07,15960,10,0,0
2022,DIP SPE.,NCRMP_GRP,CFK07,15960,10,0,0
2022,EUS FAST,NCRMP_GRP,CFK07,15960,10,0,0
2022,GOR ENCR,NCRMP_GRP,CFK07,15960,10,0.009,0.03147
2022,GOR GORG,NCRMP_GRP,CFK07,15960,10,0.038,0.06371
2022,HAL SPE.,NCRMP_GRP,CFK07,15960,10,0.01,0.03316
2022,HEL CUCU,NCRMP_GRP,CFK07,15960,10,0,0
2022,ISO SINU,NCRMP_GRP,CFK07,15960,10,0,0
2022,LOB SPE.,NCRMP_GRP,CFK07,15960,10,0,0
2022,MAC CALC,NCRMP_GRP,CFK07,15960,10,0.007,0.02778
2022,MAC FLES,NCRMP_GRP,CFK07,15960,10,0.01,0.03316
2022,MAD DECA,NCRMP_GRP,CFK07,15960,10,0.001,0.01053
2022,MAG SPE.,NCRMP_GRP,CFK07,15960,10,0,0
2022,MAN AREO,NCRMP_GRP,CFK07,15960,10,0,0
2022,MEA MEAN,NCRMP_GRP,CFK07,15960,10,0,0
2022,MIL SPE.,NCRMP_GRP,CFK07,15960,10,0.014,0.03915
2022,MON CAVE,NCRMP_GRP,CFK07,15960,10,0,0
2022,MYC ALIC,NCRMP_GRP,CFK07,15960,10,0,0
2022,ORB ANCX,NCRMP_GRP,CFK07,15960,10,0,0
2022,ORB ANNU,NCRMP_GRP,CFK07,15960,10,0,0
2022,ORB FAVE,NCRMP_GRP,CFK07,15960,10,0,0
2022,ORB FRAN,NCRMP_GRP,CFK07,15960,10,0,0
2022,OTH CORA,NCRMP_GRP,CFK07,15960,10,0,0
2022,OTH SPE.,NCRMP_GRP,CFK07,15960,10,0,0
2022,PAL SPE.,NCRMP_GRP,CFK07,15960,10,0.03,0.05684
2022,PEY SPE.,NCRMP_GRP,CFK07,15960,10,0.001,0.01053
2022,POR ASTR,NCRMP_GRP,CFK07,15960,10,0.009,0.03147
2022,POR DIVA,NCRMP_GRP,CFK07,15960,10,0,0
2022,POR PORI,NCRMP_GRP,CFK07,15960,10,0.007,0.02778
2022,POR SPE.,NCRMP_GRP,CFK07,15960,10,0,0
2022,PSE CLIV,NCRMP_GRP,CFK07,15960,10,0,0
2022,PSE STRI,NCRMP_GRP,CFK07,15960,10,0,0
2022,RAM SPE.,NCRMP_GRP,CFK07,15960,10,0,0
2022,RHO CRUS,NCRMP_GRP,CFK07,15960,10,0.016,0.04181
2022,SID RADI,NCRMP_GRP,CFK07,15960,10,0.003,0.01822
2022,SID SIDE,NCRMP_GRP,CFK07,15960,10,0.009,0.03147
2022,SOL BOUR,NCRMP_GRP,CFK07,15960,10,0,0
2022,SOL SPE.,NCRMP_GRP,CFK07,15960,10,0,0
2022,SPO OTHE,NCRMP_GRP,CFK07,15960,10,0.043,0.0676
2022,STE INTE,NCRMP_GRP,CFK07,15960,10,0.001,0.01053
2022,TUR FREE,NCRMP_GRP,CFK07,15960,10,0.002,0.01489
2022,TUR SEDI,NCRMP_GRP,CFK07,15960,10,0.304,0.15328
2024,ACR CERV,NCRMP_GRP,CFK07,15960,28,0,0
2024,ACR PALM,NCRMP_GRP,CFK07,15960,28,0,0
2024,AGA AGAR,NCRMP_GRP,CFK07,15960,28,0,0
2024,AGA HUMI,NCRMP_GRP,CFK07,15960,28,0,0
2024,AGA LAMA,NCRMP_GRP,CFK07,15960,28,0,0
2024,AGA SPE.,NCRMP_GRP,CFK07,15960,28,0,0
2024,BAR SUB.,NCRMP_GRP,CFK07,15960,28,0.1675,0.0718
2024,CLI SPE.,NCRMP_GRP,CFK07,15960,28,0.00107,0.00629
2024,COL NATA,NCRMP_GRP,CFK07,15960,28,0,0
2024,CYA SPE.,NCRMP_GRP,CFK07,15960,28,0.02036,0.02715
2024,DIC SPE.,NCRMP_GRP,CFK07,15960,28,0.17571,0.07318
2024,DIC STOK,NCRMP_GRP,CFK07,15960,28,0,0
2024,DIP LABY,NCRMP_GRP,CFK07,15960,28,0,0
2024,DIP SPE.,NCRMP_GRP,CFK07,15960,28,0,0
2024,EUS FAST,NCRMP_GRP,CFK07,15960,28,0,0
2024,GOR ENCR,NCRMP_GRP,CFK07,15960,28,0.005,0.01356
2024,GOR GORG,NCRMP_GRP,CFK07,15960,28,0.02143,0.02784
2024,HAL SPE.,NCRMP_GRP,CFK07,15960,28,0.01321,0.02196
2024,HEL CUCU,NCRMP_GRP,CFK07,15960,28,0,0
2024,ISO SINU,NCRMP_GRP,CFK07,15960,28,0,0
2024,LOB SPE.,NCRMP_GRP,CFK07,15960,28,0.01,0.01913
2024,MAC CALC,NCRMP_GRP,CFK07,15960,28,0.02,0.02692
2024,MAC FLES,NCRMP_GRP,CFK07,15960,28,0.04893,0.04148
2024,MAD DECA,NCRMP_GRP,CFK07,15960,28,0,0
2024,MAG SPE.,NCRMP_GRP,CFK07,15960,28,0,0
2024,MAN AREO,NCRMP_GRP,CFK07,15960,28,0,0
2024,MEA MEAN,NCRMP_GRP,CFK07,15960,28,0,0
2024,MIL SPE.,NCRMP_GRP,CFK07,15960,28,0.00357,0.01147
2024,MON CAVE,NCRMP_GRP,CFK07,15960,28,0.00107,0.00629
2024,MYC ALIC,NCRMP_GRP,CFK07,15960,28,3.6e-4,0.00363
2024,ORB ANCX,NCRMP_GRP,CFK07,15960,28,0,0
2024,ORB ANNU,NCRMP_GRP,CFK07,15960,28,0,0
2024,ORB FAVE,NCRMP_GRP,CFK07,15960,28,0.0025,0.0096
2024,ORB FRAN,NCRMP_GRP,CFK07,15960,28,0,0
2024,OTH CORA,NCRMP_GRP,CFK07,15960,28,0,0
2024,OTH SPE.,NCRMP_GRP,CFK07,15960,28,7.1e-4,0.00514
2024,PAL SPE.,NCRMP_GRP,CFK07,15960,28,0.01,0.01913
2024,PEY SPE.,NCRMP_GRP,CFK07,15960,28,0.005,0.01356
2024,POR ASTR,NCRMP_GRP,CFK07,15960,28,0.0025,0.0096
2024,POR DIVA,NCRMP_GRP,CFK07,15960,28,0,0
2024,POR PORI,NCRMP_GRP,CFK07,15960,28,0,0
2024,POR SPE.,NCRMP_GRP,CFK07,15960,28,0,0
2024,PSE CLIV,NCRMP_GRP,CFK07,15960,28,0,0
2024,PSE STRI,NCRMP_GRP,CFK07,15960,28,3.6e-4,0.00363
2024,RAM SPE.,NCRMP_GRP,CFK07,15960,28,0.00179,0.00812
2024,RHO CRUS,NCRMP_GRP,CFK07,15960,28,0.02429,0.0296
2024,SID RADI,NCRMP_GRP,CFK07,15960,28,3.6e-4,0.00363
2024,SID SIDE,NCRMP_GRP,CFK07,15960,28,0.01429,0.02282
2024,SOL BOUR,NCRMP_GRP,CFK07,15960,28,0,0
2024,SOL SPE.,NCRMP_GRP,CFK07,15960,28,0,0
2024,SPO OTHE,NCRMP_GRP,CFK07,15960,28,0.05214,0.04275
2024,STE INTE,NCRMP_GRP,CFK07,15960,28,0.00393,0.01203
2024,TUR FREE,NCRMP_GRP,CFK07,15960,28,0.03107,0.03336
2024,TUR SEDI,NCRMP_GRP,CFK07,15960,28,0.36286,0.09245
